,path,embedding
2235,../../datasets/fr/Family_88/Howard_Deutch_father/Howard_Deutch11_0.jpg,"[0.2239331348385719, -0.4301482918077976, -0.16410270319653586, -0.015012919711663226, -0.1549187572844614, -0.12724099192713406, 0.20459587644169464, -0.05809170414689326, 0.0007523898831635483, 0.06518978285278722, -0.08339835149038966, -0.24819283191736613, 0.26742152618744186, 0.19282081998842443, 0.1972774582272202, 0.06898009781223643, 0.09555324464259381, 0.09051589380413864, -0.12675659115248553, -0.19483244251138038, 0.08140661846574064, -0.06705755824610202, -0.24977629455925912, 0.046493076856535503, 0.048052059907322774, -0.07054422961858156, -0.09353787966638748, -0.10878129625889565, 0.054447289779819184, -0.07747749707690749, 0.12503919270941474, -0.0760235786692883, 0.09815976517255096, 0.17286327717750372, 0.08780947661392402, -0.12412017036894954, 0.12033958835896982, 0.00796082293128832, -0.10649971481175728, -0.07803010893162309, -0.14661193032504258, -0.15506416979957693, 0.09023171014556448, -0.0027871189425185683, 0.1431409993630231, 0.09353129532539448, -0.0031340560503949604, 0.060665474960841466, 0.03905502937104885, -3.886823098937944e-05]"
2236,../../datasets/fr/Family_88/Howard_Deutch_father/Howard_Deutch8_2.jpg,"[0.3586232856444798, -0.33037720834060436, -0.12527115352425228, 0.05635272782834948, -0.17904927048846678, 0.008480836761118703, 0.17530552272204136, -0.08347494443544602, 0.07887324025597585, 0.0392322508519636, -0.03981692580954564, -0.2094165911704548, 0.34400068623511404, 0.21107248179563556, 0.17691403259732158, 0.15009529255551066, -0.01080843885348666, 0.04225164537891498, -0.11159771513239235, 0.04028287099868224, 0.14383815892166302, -0.1826879718315363, -0.15567103580584363, 0.0627009218716109, 0.14622801831592488, 0.06542853778000371, -0.16410186273495006, -0.04271476040392156, -0.05539495137524263, -0.011833245139830665, -0.06869399840104919, -0.09165347924895872, 0.17261635549978357, 0.06550275353066384, 0.1449594131606626, -0.1545631766766698, 0.12556391388607396, 0.10408807778130869, 0.15873215365930649, 0.03616723917469308, 0.16182863079246332, -0.0928252698233945, -0.09068413111379393, 0.02671413839964131, -0.006150136436858245, 0.031033300792565333, -0.13337570604916976, 0.07359308924119987, -0.0983264692637808, -0.0024115456735191937]"
2237,../../datasets/fr/Family_88/Howard_Deutch_father/Howard_Deutch5_2.jpg,"[0.19199772064643558, -0.46658842591842586, -0.15997346171998322, -0.03024678508519003, -0.14443236360957923, -0.08648112042879083, 0.2270962897483843, -0.047186270040037094, 0.01239666131377091, 0.05048646638956581, 0.07479236255696783, -0.23555603515152962, 0.22782988264985155, 0.2997586235833018, 0.2602512195096459, 0.12915105297463284, 0.06795103538363388, 0.11973088936981276, -0.11933633302564173, -0.09260626959164811, 0.16578718228271208, -0.056235379607654616, -0.24519143543349137, -0.07065343117516337, 0.11732761734056575, -0.14116533926237604, -0.1503453153856384, -0.08636064460510857, 0.08552444066526126, -0.06712404405321064, 0.057874525418479005, -0.0690592412781351, 0.037690784563005265, 0.05936426107888748, 0.06396616011484746, -0.07731090177296569, 0.10270077516786962, -0.023534405270730873, -0.08240731479566181, -0.04704462379928648, -0.14503935765637213, -0.06204544118224868, -0.010616175334090873, -0.07029395971426593, 0.09690175463693397, 0.0908115882311127, -0.049738885520444975, -0.006806808051363051, 0.09258186676381029, 0.0004854209044108766]"
2238,../../datasets/fr/Family_88/Zoey_Deutch_daughter/Zoey_Deutch11.jpg,"[-0.10671739899302847, -0.034593052074339256, 0.34299743515440956, 0.18978936137189856, -0.19391878745041125, 0.17647127670053997, -0.061049314138412525, 0.14718991267531362, -0.06769151477911178, 0.2692977571866132, 0.047533049127304806, -0.09583546780200432, 0.18177363067449784, 0.041838899277001886, 0.2443779838100428, 0.23968989418927594, -0.05238695007603192, 0.05547742253214258, -0.06619764329361551, -0.002021842945628915, -0.24549107809900256, 0.26426942288662986, 0.0027510754672660457, 0.30621555575870996, -0.07007758566645021, 0.10980196064485054, -0.15133568981641995, 0.024441523363600656, 0.002919490088130463, 0.11470595200842611, 0.17338038006049045, 0.06299061768552057, 0.12084988890223876, -0.023508308106095763, 0.11420667338787518, -0.06387470028805883, -0.03286120850485176, -0.15563636446059642, 0.043324089540373915, 0.11800235555512119, 0.03866975963919204, -0.07966526675839954, 0.06259969423900925, 0.036572834308684445, -0.12132697406656255, 0.0003865982852321119, 0.11363127266805317, 0.04761550316158918, 0.07513644763672685, 0.0015144660955928358]"
2239,../../datasets/fr/Family_88/Zoey_Deutch_daughter/Zoey_Deutch2.jpg,"[-0.03042479211222019, 0.04066339586467245, 0.2686875008235285, -0.006600422426058651, -0.12192102879687258, 0.35002885689850854, -0.10270466250327846, 0.15106938277680904, -0.07625333490799883, 0.21023930062813803, 0.0365364157740449, -0.04559440954219685, 0.17273120462982255, 0.0008606768194066444, 0.2588139691235786, 0.09374853032348202, -0.16752473379485994, 0.3344053851292101, -0.00834058224395821, -0.14247932951357212, -0.2967665291966119, 0.2903443350302154, -0.09697899594374307, 0.19254668001075223, 0.019363620188829256, 0.0761391505167447, 0.06498728791177999, 0.1943671905267208, -0.1270274314358862, -0.053885415431572485, -0.0543362286634982, 0.06795757111760403, -0.04039680420806768, 0.06169503177736946, 0.06265412444908824, -0.07546531778261462, 0.03285676730359959, -0.2072686153842444, 0.013262039525120067, 0.03610690004600925, -0.0483355933477175, 0.0022536048445296044, 0.07072235408555447, 0.10898544813764914, -0.07165631576293104, -0.0031380625477355, 0.05150396667793274, -0.0350976716604138, -0.01651793464769241, -0.002221420550417083]"
2240,../../datasets/fr/Family_88/Zoey_Deutch_daughter/Zoey_Deutch12.jpg,"[-0.22534345266024675, 0.12825793686506382, 0.23119007638586747, 0.14176760105971875, -0.07973280303500124, 0.22641787041323624, 0.02960903896360034, 0.3181512245393368, -0.0451502676626559, 0.2774470139534267, -0.010726297361158321, 0.054773128146248656, 0.3891710060425285, -0.10034260473279304, 0.1151988720797877, -0.026303509495426702, -0.12202222062231544, 0.2310747801146321, -0.15959923403858317, -0.14338572447338868, -0.15442447376790974, 0.1298954723617543, 0.04190728841932885, 0.08303925765842049, -0.029021794645930098, 0.0167809478050799, 0.015155149536928371, 0.10354191160086146, -0.10889277871400874, 0.01388942491691086, 0.08780226303400449, -0.06115270088285479, 0.03554241926357998, -0.03183086979963537, 0.08689955449158938, -0.056366557143815, 0.14358965552716652, -0.16638044580661357, -0.048830076091486006, 0.09164143461430127, -0.11400962505083702, 0.012251576287324652, 0.18630894271002815, 0.09309047949767657, -0.009210202248392972, 0.05565377622151282, 0.1237958547162357, 0.005738927681287299, -0.005106058872330542, -0.0012477515122971486]"
2241,../../datasets/fr/Family_88/Zoey_Deutch_daughter/Zoey_Deutch14.jpg,"[-0.11026931918922482, 0.054169433660595734, 0.2609888471824713, 0.13061299996024797, -0.13385341497063893, 0.169409336501848, -0.07246136798077513, 0.334564648033662, -0.11962088174493955, 0.19509214270560907, -0.07977021307468529, -0.0688359390391133, 0.2225086361361027, 0.004565531521567913, 0.27777596345207073, -0.08817604165300688, -0.03372858885976431, 0.1843772715958242, -0.03781824778639131, -0.13192901102064514, -0.2342242090873665, 0.2324276838882479, 0.054446532314705934, 0.21542089829879973, -0.024686647533902605, 0.07801951871852801, 0.03357777013134847, 0.14844200678218217, -0.017947220340874464, 0.032818383863779416, 0.16022755696034813, -0.024517535254198683, 0.06802796855525206, 0.010715967402269738, 0.09943859622186381, -0.033012375120809116, 0.06117526545939538, -0.21976310474925242, -0.03665544740151114, 0.13608071505931918, -0.10890998643429162, 0.08121464249457609, 0.1193730148481811, 0.14322596842965327, -0.12131493207405883, -0.0016785007405151129, 0.09293067340480796, 0.07420294128685685, 0.047211398482585605, 0.0020265742011646025]"
2242,../../datasets/fr/Family_88/Zoey_Deutch_daughter/Zoey_Deutch5.jpg,"[-0.1808942935933528, 0.0770742112587506, 0.2997970787613185, 0.021029926194839992, -0.05246606291914682, 0.26362724370645085, -0.23823207732675503, 0.20895712157102214, -0.15934736311657094, 0.2812399396321294, -0.12662764156360704, -0.029124145362050536, 0.17170893610031282, 0.069897002528194, 0.17086447064373017, -0.03566082253739002, -0.08808522474854696, 0.19709692707277388, -0.09249450721084392, -0.11518461911995319, -0.08163101837408296, 0.20412726796746022, 0.1125869744516943, 0.11517012100557646, -0.00512626230216302, 0.15021334848756682, 0.0018316057712303314, 0.23100288007952183, -0.012123487114019725, -0.059945181092679725, 0.030023992244153173, 0.02517946429574981, -0.018021517194825372, -0.045436740009967884, -0.04670831614071921, 0.01637722394784047, 0.11146181649573612, -0.27455708316480365, -0.05345531560255593, 0.0317315323278332, -0.13600853192240986, 0.12466780028684016, 0.19246294397892597, 0.14332855581882648, -0.11731510667334813, 0.07110728407881883, 0.12755158823181792, 0.007917246202179205, 0.032015997103982126, -0.0012358920398293977]"
2243,../../datasets/fr/Family_88/Zoey_Deutch_daughter/Zoey_Deutch1.jpg,"[-0.17674159967458747, 0.07476226349323005, 0.2937775658837797, 0.132480068369587, -0.20204917625881105, 0.10274167707523274, -0.059226186502140614, 0.2693889080565268, -0.19921574120566454, 0.15405391791833464, 0.11480967385652242, -0.10357202603618738, 0.3149710533304361, -0.0021483895568395832, 0.2205345208992047, 0.15680605396036243, -0.0653003319675512, 0.1732350380119512, -0.18466893472876272, -0.17814935385199954, -0.208847821848856, 0.21104538760430647, 0.10301777142618587, 0.10411480132995474, 0.04125440359871226, 0.08304547182318794, -0.08649649808347323, 0.06244134727843008, -0.1389269218440434, 0.03694257790597626, 0.13304527586863327, 0.07200239143113343, 0.11278899257606718, -0.05663646057829103, 0.04936538901696153, -0.01633870085795095, 0.020375692291465023, -0.1883914824714371, 0.07634748066597932, 0.0748025389848851, 0.03720261823320357, 0.009148767315007739, 0.05878922549033675, 0.1485933524085786, -0.04037251921653345, -0.033006779800631735, 0.13131224262449445, 0.08516816552472249, 0.0249206848367893, 0.0014740180523646097]"
2244,../../datasets/fr/Family_88/Zoey_Deutch_daughter/Zoey_Deutch13.jpg,"[-0.1780440320941502, 0.08184653486933126, 0.2596203227736648, 0.1492457253832169, -0.23103566297977915, 0.18781215588068154, -0.12984377587127235, 0.2888467007554214, -0.29299314838841495, 0.16841495952081723, 0.17049079192236058, -0.09441990216941004, 0.2588047966291819, -0.06752617954040833, 0.21705525281596583, 0.1404030603005852, -0.17671670633208478, 0.07821794826320785, -0.06296548803322978, -0.1660361761275142, -0.14174413261662924, 0.23706537311776948, 0.03146148211959978, 0.06954128495072681, -0.00904607701403898, 0.08490285872819187, -0.03691781964491069, 0.0818024149743492, -0.05371000647492167, -0.011346853468856387, 0.09023913245096794, 0.07905570958229491, 0.030433411369908535, -0.0958628919501273, 0.05924623830672879, -0.10279013261550309, 0.07718795762335649, -0.24051496428277985, -0.034570392952556525, 0.0416774340862699, -0.003614930026666671, -0.048120624628698316, 0.11764296007974193, 0.0640870050889975, -0.015675933564791873, 0.007040301494914308, 0.12410315226601314, 0.05420440804641463, 0.059336860906520454, -0.0008242508240382542]"
2245,../../datasets/fr/Family_88/Lea_Thompson_mother/Lea_Thompson3.jpg,"[0.3291759210469599, 0.2231429664895268, -0.005098772648198725, -0.19077045548592184, -0.018235667695948744, -0.07478971221622102, -0.12344328830643957, 0.5697471183124996, 0.01324333309109288, 0.11194015486735548, -0.012191860896110473, 0.1726642534382535, -0.15878944617689061, -0.12594461327480794, 0.034361686129176436, 0.021784374655511658, -0.005635566040946106, 0.15498813665586417, -0.031655646163168516, 0.08942156387893999, 0.06846386106467746, 0.21792682302916264, -0.052250593441661, -0.1677172370165054, -0.02381489479619248, 0.0028378050038850152, 0.015738735590090164, 0.19740130320700047, -0.06091069115583158, 0.06980135611370525, -0.01119401175033988, -0.043039372149532844, 0.04067163794942158, -0.1424694876075203, -0.07263862592601462, 0.19782370328594215, 0.02680937208815959, -0.04778825202396493, 0.06804149592653262, -0.011213110745317468, 0.036381715380769265, -0.12796351743609707, 0.08150322400905097, 0.08747051649075073, -0.06608573269648814, -0.02860386054611918, 0.08645386615377566, 0.06565640524500455, 0.008290009165791375, 0.0005215579689172512]"
2246,../../datasets/fr/Family_88/Lea_Thompson_mother/Lea_Thompson8.jpg,"[0.31632969640381803, 0.15435791488879314, -0.04673230982171559, -0.19171468032333322, -0.00022887408796157477, 0.017806116956365855, -0.2760908029739702, 0.6122656457502286, 0.056002454986223395, 0.0373268848531214, 0.030970370614252295, 0.050900093222744316, -0.1934168236623568, -0.20703397607688093, -0.010486736287641012, -0.05950993976436591, -0.041816862311925454, 0.1428650418792119, -0.11651591774225349, 0.04928740787638307, 0.05007728061131178, 0.08831579245369324, -0.028537232396202535, -0.11523082062630341, -0.08057390340301736, -0.015147603622528833, 0.05208136677867865, 0.23245981683458658, -0.17960307645469503, 0.11216488192583284, 0.02515363633908373, -0.07452460801722868, 0.10124681331454664, -0.021534640620080057, -0.034997439093364245, 0.08412140301985385, 0.09207594655517386, -0.013088270002005813, 0.1485031121895003, 0.01007581400541087, -0.02279580072311855, 0.015255571640192199, 0.053749109490984916, 0.05800191006101734, 0.01809649912622765, -0.027576081385592668, -0.013593453657415855, 0.07423044565495071, -0.01750304211349854, 0.0032281067058398125]"
2247,../../datasets/fr/Family_88/Lea_Thompson_mother/Lea_Thompson13.jpg,"[0.32124733522281596, 0.20471840598380087, -0.14558011048628208, -0.24011409453752286, -0.04741892250020843, -0.04404444972237968, -0.2054551583692234, 0.526944573356297, -0.005301103956125103, 0.1463683395264905, -0.04405181759208977, 0.0776671182733827, -0.24143279785602154, -0.09694084960328829, -0.048855625705159715, 0.04034565382386808, -0.11597696475338884, 0.19893523929790477, -0.161419994835366, 0.03424490380369757, 0.057287308220764506, 0.16609287522431337, -0.0702267887168812, -0.03667814392478152, -0.06176251901175662, -0.07213533892347264, 0.14710412445112303, 0.17270507407991437, -0.0936563839241448, 0.06944038318558647, 0.02243651712408752, -0.0643097128778699, 0.03030098179419363, -0.10112838493423508, -0.004128805444492674, 0.0800197504650964, 0.04701199540896005, -0.11573692970147309, 0.17348385040397432, -0.028765109318024257, -0.01219378463488259, -0.08722049834580685, 0.08694188305878786, 0.04645205199434297, 0.01357187514599947, -0.06716365961987747, -0.007433676413906829, 0.017914642825628945, 0.010943835942861321, 0.0008872356543329283]"
2248,../../datasets/fr/Family_88/Lea_Thompson_mother/Lea_Thompson11.jpg,"[0.2710490569781128, 0.20196259564660907, -0.03996826534354691, -0.12845311001433973, -0.04876268907399506, -0.039896173899159025, -0.23687333130677354, 0.5743934414598592, -0.01384640683861321, 0.09041789790135088, -0.029166726798144894, 0.22286021177859675, -0.18008015708218666, -0.15436648258204272, -0.026572909651390565, -0.09803002003717426, 0.06442460301022003, 0.20190800205026657, -0.24394485150436576, 0.10102324054233582, 0.063296996025585, 0.11026655264582058, -0.039419350218019705, -0.15443523667271772, -0.0422125804295371, -0.03465137888234676, -0.035195678273313484, 0.12051368558958211, -0.0081158556911102, 0.03704228599341121, -0.005588314474433574, -0.02430484155276874, -0.0687040622236903, -0.0024377141218849207, -0.19733369895775904, 0.1045856588206978, 0.08498529526226488, -0.06309979286989116, 0.06419484612279074, 0.02569260361385533, -0.0023051852428047324, -0.0261922447532943, -0.0015060116026352917, 0.11056565599293323, -0.11712982875150679, -0.040663205387604845, 0.07451499624630366, -0.016691388664933613, 0.009265883687688652, 0.0008480250769867198]"
2249,../../datasets/fr/Family_88/Lea_Thompson_mother/Lea_Thompson9.jpg,"[0.26576866173150765, 0.2435902825557501, -0.013907487864929713, -0.14917735984586192, -0.06861256946257054, -0.004984675130304422, -0.17807291693504906, 0.6058714419697617, -0.09017111286593824, 0.029153341563509023, 0.03562546220609173, 0.23949009661903511, -0.17425326159717303, -0.14029191697973972, -0.04330986815793056, -0.08278252377526883, 0.042603976176301565, 0.20111742017669537, -0.18284644054458943, 0.09295961313867991, 0.1257413170602223, 0.08119074468011894, -0.028089086977677733, -0.08325099177894002, -0.04570016986328825, 0.05201723771878065, -0.04256885766689453, 0.16265069412883812, 0.008135583465090244, 0.06137326553964693, 0.026317826493280388, 0.010755030166491085, -0.07881444016605242, -0.006736365763731774, -0.09483834914643346, 0.05539090743501095, 0.1209292551359421, -0.051685906185731705, 0.12985060021790815, 0.03167036306887771, -0.054499791774914264, -0.02488236852834674, 0.053647015537612634, 0.08854828584312958, -0.06589496116470378, -0.01863946037466923, 0.08526012156395901, -0.04561067570652244, 0.03333764825954894, 0.002085566812754697]"
2250,../../datasets/fr/Family_88/Lea_Thompson_mother/Lea_Thompson14.jpg,"[0.35238253649820195, 0.13162960371895874, -0.023924389016278535, -0.23342272205428743, 0.09771528768987191, 0.00358011840964216, -0.14433847138659972, 0.6149236478349671, -0.023891497710170993, 0.06800335812422997, 0.15753918554818822, 0.1759228367796428, -0.2292322852693471, -0.14036201278359908, -0.010839666965727643, -0.00011361275212452054, -0.048467372962813136, 0.10602071228628415, -0.17311526164201896, -0.006555347672265691, 0.014381341802425741, 0.113600507893938, -0.013212597314495535, -0.19179911940260186, -0.06200877418272988, 0.04747851821038847, 0.012608392669504944, 0.130489791687888, -0.11768254560876719, -0.0016542670925828562, -0.08070522148158664, -0.06605567411661663, -0.012646457272207989, -0.040118326150529036, -0.029756496646599982, 0.10854887910722791, 0.09691832994838274, 0.03859918347786103, 0.1967403531391013, 0.0186241922867109, -0.025391402655158667, -0.026727231476971064, 0.04625945584004325, 0.053818914751158464, -0.006802229114158933, -0.04169707703828082, -0.016743649757156826, 0.007835992219415742, 0.055304822937718934, 0.001238858677192883]"
2251,../../datasets/fr/Family_88/Lea_Thompson_mother/Lea_Thompson7.jpg,"[0.3465413802006047, 0.3295582409123762, -0.1364411109357422, -0.07073314445551548, -0.03490395494172338, 0.04127614585941865, -0.10977973707547141, 0.4283700102713891, -0.0172125024197281, 0.1945363175184217, -0.044389919392207176, 0.16746645833434765, -0.10971625786210674, -0.12000616513230046, 0.09739901654574526, -0.027659368697506213, -0.11231051918877258, 0.238264916696784, -0.23890803496228863, 0.09217951698826994, 0.1015576908912845, 0.18719545089870898, -0.012020133778173096, -0.0704600647164933, -0.01333147960389972, 0.04163944023650162, 0.04467010263792213, 0.16700703267609301, -0.005382984129875006, -0.024193564851420112, -0.02715025734613275, 0.047760096729269015, -0.06216794435705724, -0.2032439217070178, -0.08789662954339152, 0.016508795144253144, 0.077152991148251, -0.07486068248580591, 0.17568975230507275, -0.03242741066377888, -0.029111509533559912, -0.07273859810179016, 0.0317212544261905, 0.08925669632435908, -0.02201293130322801, -0.0723415348195666, 0.07221528880568968, 0.08035094373611508, 0.0009244821216104756, 0.0009455291126309888]"
2252,../../datasets/fr/Family_88/Lea_Thompson_mother/Lea_Thompson2.jpg,"[0.21633509341065668, 0.17147172386030893, -0.14396696378226573, -0.2584038458982369, 0.06783252935150978, -0.04711071921179562, -0.21688758846921014, 0.531736955198646, 0.06826961388851742, 0.11982306958806642, 0.19394913792180313, 0.1284010832664241, -0.2938991411815589, -0.19683869162309686, -0.008775880720520204, -0.010164022672806975, -0.025546818245550006, 0.1277865065948738, -0.12340513586341777, -0.03631594842081759, 0.011541584068473321, 0.11650870668441543, -0.09759983826097625, -0.1563675825954041, -0.08586213150147168, -0.09667229235806886, 0.07780080945762971, 0.08479535254962284, -0.17757865168087092, -0.052473224118517105, -0.05056725559726493, -0.05337736842312615, 0.046563253148917176, 0.1041474175244988, -0.12339461536814803, 0.11973823686645264, 0.12624980978651776, -0.126432969606103, 0.16164973268049346, -0.02400955882117995, -0.06346391615575053, 0.04309146796478375, -0.010417199271893988, 0.08280577816507717, 0.017662567276789533, -0.059338512610192795, 0.0060179441997755545, 0.10208767924721159, 0.006338223448986587, -0.0013390174523050101]"
2253,../../datasets/fr/Family_88/Lea_Thompson_mother/Lea_Thompson5.jpg,"[0.43302259710973756, 0.1445726190558388, -0.03295236850862736, -0.14088697385151602, -0.09469467799287283, -0.03195280791321261, -0.1860413255608626, 0.48747529676837564, -0.048930699663437854, 0.18658444228957605, 0.05539333450123137, 0.12408161222029886, -0.11353296152864058, -0.15985202567529097, -0.016058184808900294, 0.012265197134682297, -0.17044772451013093, 0.2312419132921358, -0.009583065093322558, -0.045978751734502256, -0.020857972053334117, 0.01173383100472662, 0.061419926918196976, -0.16062424457318641, 0.0248282132273318, -0.0763419621710304, 0.023953748450251066, 0.2194157651576951, -0.10024345430051121, 0.03916991632506392, 0.03232635248645941, -0.0002393878418693151, -0.138341570596376, -0.18704295005913427, -0.08893131246198323, 0.030391853811264465, 0.02630467523963705, -0.036411944308896924, 0.11770595542667063, -0.0282351196469659, 0.04566248636823292, -0.040184907223604696, 0.15736987845301187, 0.0749798384921792, -0.0005394535517334044, -0.09894308849541524, 0.041498571904859435, -0.007069971067982054, 0.05121606214867869, 0.0006566676772251173]"
2254,../../datasets/fr/Family_88/Lea_Thompson_mother/Lea_Thompson10.jpg,"[0.2831421652464427, 0.16402713685940143, -0.06929784628378435, -0.15509048283964288, -0.06920202689050277, 0.04807188954863344, -0.2104665303620796, 0.6366423095970664, -0.0005049811906203197, 0.09427141899869061, 0.07673201195645218, 0.13174816011257365, -0.16983245580342296, -0.15860437493625057, -0.031039479127035325, -0.0670720933139792, -0.01674424866837571, 0.13177538784781487, -0.1481681999466351, 0.06479959881076314, 0.047543179322561364, 0.04977507601615788, -0.024980630230773886, -0.20049388228766274, -0.01645963478094431, -0.008651919979524757, -0.051316428145699505, 0.21014385285371617, -0.09188437664993755, 0.09784921124660699, -0.030778963639519194, -0.04197332439720076, -0.0728693926920998, -0.15215505021119557, -0.060671471156322425, 0.09561490497361097, 0.03371756644153603, 0.04287172088346907, 0.12303586408740237, -0.045214593963709845, 0.06646794760161517, -0.09551941543460284, 0.044944157298298155, 0.0741048004822275, 0.020321230189982487, -0.11702125065847699, 0.034992219726996905, 0.015449538020768124, 0.046441182475126234, 0.0020165267999575466]"
2255,../../datasets/fr/Family_88/Lea_Thompson_mother/Lea_Thompson4.jpg,"[0.2673150026005609, 0.2202830179529637, 0.005967381154656358, -0.2261928820320277, -0.08352246969921132, -0.010985789934059624, -0.2741777146447949, 0.4524201281528716, -0.048189774574022425, 0.2247025495923665, 0.02672536436329678, 0.10945246558561286, -0.22849024485367653, -0.02800417792417764, 0.2279255783554579, -0.025807284906567498, -0.03753561336272573, 0.1972523753674101, -0.17164226072597658, 0.20780915641989453, -0.029441510235020646, 0.1979769374360572, -0.007188425281348315, 0.06347621505815362, -0.09831059993719798, -0.0049315503144394075, 0.03575961561619527, 0.1031318669669293, -0.06353155681779304, -0.01601491474761563, -0.1810694916546912, 0.056059190549197356, -0.07515938843861124, -0.18450460641443323, -0.04794836859415317, -0.0021981355340582012, 0.01042920190298874, -0.05990900685375702, 0.05521254173372612, -0.05217024671536006, -0.08025747586114466, -0.08857389542897216, 0.06210525739918024, 0.14987727224349126, -0.018926709096947783, -0.02153093175306863, 0.0018705832075260923, 0.05822080469494394, 0.06047394621596756, 0.002242190763640795]"
2256,../../datasets/fr/Family_88/Lea_Thompson_mother/Lea_Thompson1.jpg,"[0.2745552501264057, 0.21139358332085634, -0.1461588037610557, -0.18105130648101522, 0.03229086567281192, -0.06776921565271672, -0.13197656991658652, 0.47250404102942783, 0.04281199498730188, 0.07978525505490706, 0.024570581241883313, 0.20023775055693943, -0.21774276629720224, -0.16878605827942653, 0.027801977140309964, -0.11627722769620437, -0.05301994672050713, 0.11913856202449268, -0.197416688399681, 0.08634310375533973, -0.0694048430447074, 0.16681993208553003, 0.0017993472563117723, -0.1366592530098569, 0.020260149017453148, -0.11850143596875971, 0.03406565920420346, 0.205072595556856, -0.1658308616355296, 0.060783642475487, -0.009625539434939044, -0.15270797435019468, 0.08532599316378185, -0.09096709325094161, -0.06965979248216508, 0.10276474657834106, 0.062122358412856536, -0.06828044661473402, 0.20784974612574714, -0.048678113222092693, -0.06728802407782698, -0.03821873080254574, 0.09414622990116453, 0.08383413319066113, 0.0008581134608305043, -0.10774285680088329, 0.043359341373090485, 0.1381588423577711, 0.032331877784640195, -0.0004331203952417288]"
2257,../../datasets/fr/Family_88/Lea_Thompson_mother/Lea_Thompson12.jpg,"[0.26832809087866505, 0.27380308780949664, -0.12736436419936092, -0.26534815676044676, -0.04291356270497202, -0.024838270975765932, -0.16638888415249922, 0.5562575041580703, -0.1140501767867453, 0.014709767104405774, -0.020631247961611626, 0.07423903353794227, -0.2619144423191552, -0.036117180980516896, 0.005153754583111863, -0.07073172641284801, -0.06033100622718055, 0.19520135974687566, -0.18003879446039833, 0.034172762536743236, 0.045072896504791723, 0.17809964438474976, -0.05132638470855899, -0.04575576344121788, -0.033930988269526445, 0.08279792576635864, 0.09924435907199997, 0.2108976364406782, -0.05635463519037481, -0.01149653441974878, -0.007664147334152659, 0.09594579041227119, -0.06461968885905632, -0.1655859957110222, 0.08868964267625587, 0.07021504205618043, 0.04155643642487056, -0.06973477543042224, 0.06936961057872108, -0.0035986620407897295, -0.010058249464583347, -0.02552473311772253, 0.09668472853190473, 0.038999850442229894, -0.06146229743220408, -0.0064740703683162405, 0.010347922903605642, -0.010299907210033968, 0.06495798571068295, 0.0014337700331869627]"
2258,../../datasets/fr/Family_70/Robin_Wright_mother/Robin_Wright4.jpg,"[0.0852118669974734, 0.16696415234956197, 0.24656599149262828, -0.030348641670686963, -0.05542438734324761, -0.37250831135276913, 0.043847602718487415, -0.011511657221505479, -0.12379729165660247, -0.23500480460775258, -0.32705494482574, 0.02759879759564776, 0.186370577343233, 0.14753616338042544, 0.12896226010554607, -0.04637241943809534, -0.2123822718624143, 0.09360924233162705, 0.17759786034508065, -0.010396223907848064, 0.04143688823495355, 0.1278481916847678, -0.1786222510699983, 0.0680305068948271, 0.08000760879827389, -0.15307781102136417, -0.02559915914672901, 0.049514100814920796, -0.12952657234388792, 0.015330672949689017, 0.08718205873970725, -0.005906437713871447, 0.1878773076729581, 0.122263775505239, 0.21543644690936264, -0.13444125675024635, -0.10474978557408378, -0.10283201767559687, -0.012679271122974699, 0.05677139489378652, 0.019581976193346656, -0.1331443419424464, 0.058240765065801725, -0.12385533495116038, 0.13356605960274867, -0.1198467799182102, -0.022862506557467223, -0.053409578668200904, -0.1390114501374931, -0.0015060334780573259]"
2259,../../datasets/fr/Family_70/Robin_Wright_mother/Robin_Wright7.jpg,"[-0.01791108458893107, 0.07341929951307644, 0.2502691707626252, -0.09918660542758621, -0.03297562952000395, -0.47964338616581287, 0.24083019201726563, 0.11110816971181398, -0.258286542716314, -0.28849708712296784, -0.19001234521936125, 0.002436612158777202, 0.2870336470000174, 0.009816121643415625, -0.03404790899979113, 0.023036414524047148, -0.16908552203106997, -0.028155430077453917, 0.01821167318808863, 0.218157985080609, 0.03770526538505333, 0.08539681785804415, -0.1728209654662005, -0.10995706518315869, -0.0002455962934636985, -0.1523617796591299, 0.08939241755801079, -0.06785116657122212, -0.055351021181553155, -0.05404656939206694, -0.014766285443622856, -0.03162651532506261, 0.03344347913025172, -0.14042860211230995, 0.04285822236759619, 0.02500739771536815, -0.13608930853072826, 0.012495078675559126, 0.07828348195040359, -0.021925587728978766, 0.046857068885685006, 0.1257675688020705, -0.008834129742899014, -0.028570753973467315, -0.008904157626259885, 0.06593791778071463, -0.021297752543208082, 0.009041559020717082, -0.028395563868158794, -8.546081362180507e-05]"
